Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
13335;CLOUDFLARENET - Cloudflare;0.856;1561995175;chaturbate.com;;131.159.0.2;443;277.293;200;TCP/TLS1.2;5.906;
13335;CLOUDFLARENET - Cloudflare;0.598;1561995175;chaturbate.com;;131.159.0.2;443;45.245;200;TCP/TLS1.3;0.587;
13335;CLOUDFLARENET - Cloudflare;0.500;1561995175;medium.com;;131.159.0.2;443;65.793;200;TCP/TLS1.2;0.446;
13335;CLOUDFLARENET - Cloudflare;0.482;1561995176;medium.com;;131.159.0.2;443;44.323;200;TCP/TLS1.3;0.520;
13335;CLOUDFLARENET - Cloudflare;0.540;1561995178;thepiratebay.org;;131.159.0.2;443;68.731;200;TCP/TLS1.2;0.529;
13335;CLOUDFLARENET - Cloudflare;0.552;1561995182;thepiratebay.org;;131.159.0.2;443;36.137;200;TCP/TLS1.3;0.403;
13335;CLOUDFLARENET - Cloudflare;0.548;1561995182;gloyah.net;;131.159.0.2;443;80.988;200;TCP/TLS1.2;0.426;
13335;CLOUDFLARENET - Cloudflare;0.544;1561995182;gloyah.net;;131.159.0.2;443;45.688;200;TCP/TLS1.3;7.685;
13335;CLOUDFLARENET - Cloudflare;0.553;1561995183;spankbang.com;;131.159.0.2;443;66.284;302;TCP/TLS1.2;0.539;
13335;CLOUDFLARENET - Cloudflare;0.579;1561995183;spankbang.com;;131.159.0.2;443;302.342;302;TCP/TLS1.3;0.485;
13335;CLOUDFLARENET - Cloudflare;0.572;1561995183;canva.com;;131.159.0.2;443;90.884;301;TCP/TLS1.2;0.439;
13335;CLOUDFLARENET - Cloudflare;0.638;1561995183;canva.com;;131.159.0.2;443;71.030;301;TCP/TLS1.3;0.549;
13335;CLOUDFLARENET - Cloudflare;0.552;1561995184;mediafire.com;;131.159.0.2;443;96.369;301;TCP/TLS1.2;0.493;
13335;CLOUDFLARENET - Cloudflare;0.446;1561995184;mediafire.com;;131.159.0.2;443;48.836;301;TCP/TLS1.3;0.396;
13335;CLOUDFLARENET - Cloudflare;0.483;1561995185;yts.lt;;131.159.0.2;443;275.750;200;TCP/TLS1.2;0.574;
13335;CLOUDFLARENET - Cloudflare;0.707;1561995185;yts.lt;;131.159.0.2;443;63.435;200;TCP/TLS1.3;0.531;
13335;CLOUDFLARENET - Cloudflare;0.549;1561995186;calleyscrisi.pro;;131.159.0.2;443;60.657;302;TCP/TLS1.2;0.517;
13335;CLOUDFLARENET - Cloudflare;0.553;1561995186;calleyscrisi.pro;;131.159.0.2;443;41.578;302;TCP/TLS1.3;0.486;
13335;CLOUDFLARENET - Cloudflare;0.561;1561995186;discordapp.com;;131.159.0.2;443;50.277;200;TCP/TLS1.2;0.611;
13335;CLOUDFLARENET - Cloudflare;0.545;1561995187;discordapp.com;;131.159.0.2;443;42.662;200;TCP/TLS1.3;0.547;
15169;GOOGLE - Google LLC;0.387;1561995187;google.co.in;;131.159.0.2;443;67.655;301;TCP/TLS1.2;0.428;
15169;GOOGLE - Google LLC;0.480;1561995187;google.co.in;;131.159.0.2;443;45.261;301;TCP/TLS1.3;0.409;
15169;GOOGLE - Google LLC;0.599;1561995187;google.com.br;;131.159.0.2;443;71.834;301;TCP/TLS1.2;0.689;
15169;GOOGLE - Google LLC;0.516;1561995187;google.com.br;;131.159.0.2;443;41.648;301;TCP/TLS1.3;0.494;
15169;GOOGLE - Google LLC;0.515;1561995187;google.fr;;131.159.0.2;443;76.070;301;TCP/TLS1.2;0.504;
15169;GOOGLE - Google LLC;0.588;1561995187;google.fr;;131.159.0.2;443;43.998;301;TCP/TLS1.3;0.508;
15169;GOOGLE - Google LLC;0.490;1561995188;google.cn;;131.159.0.2;443;68.087;302;TCP/TLS1.2;0.550;
15169;GOOGLE - Google LLC;0.277;1561995188;google.cn;;131.159.0.2;443;287.019;302;TCP/TLS1.3;0.375;
15169;GOOGLE - Google LLC;0.468;1561995188;google.com.hk;;131.159.0.2;443;73.408;301;TCP/TLS1.2;0.536;
15169;GOOGLE - Google LLC;0.402;1561995188;google.com.hk;;131.159.0.2;443;39.324;301;TCP/TLS1.3;0.427;
15169;GOOGLE - Google LLC;0.565;1561995188;google.com.tw;;131.159.0.2;443;265.985;301;TCP/TLS1.2;0.485;
15169;GOOGLE - Google LLC;0.522;1561995190;google.com.tw;;131.159.0.2;443;1046.286;301;TCP/TLS1.3;999.253;
15169;GOOGLE - Google LLC;0.553;1561995190;blogspot.com;;131.159.0.2;443;75.238;301;TCP/TLS1.2;0.491;
15169;GOOGLE - Google LLC;0.547;1561995190;blogspot.com;;131.159.0.2;443;43.252;301;TCP/TLS1.3;0.478;
15169;GOOGLE - Google LLC;0.471;1561995190;google.com;;131.159.0.2;443;51.183;301;TCP/TLS1.2;0.484;
15169;GOOGLE - Google LLC;0.579;1561995190;google.com;;131.159.0.2;443;45.725;301;TCP/TLS1.3;0.589;
15169;GOOGLE - Google LLC;0.497;1561995190;google.it;;131.159.0.2;443;71.969;301;TCP/TLS1.2;0.538;
