Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
13335;CLOUDFLARENET - Cloudflare;0.677;1561130915;discordapp.com;;131.159.0.2;443;47.426;200;TCP/TLS1.2;3.766;
13335;CLOUDFLARENET - Cloudflare;0.577;1561130915;discordapp.com;;131.159.0.2;443;61.652;200;TCP/TLS1.3;0.357;
13335;CLOUDFLARENET - Cloudflare;0.629;1561130916;chouftv.ma;;131.159.0.2;443;66.038;200;TCP/TLS1.2;0.426;
13335;CLOUDFLARENET - Cloudflare;0.599;1561130916;chouftv.ma;;131.159.0.2;443;43.262;200;TCP/TLS1.3;0.368;
13335;CLOUDFLARENET - Cloudflare;0.554;1561130916;medium.com;;131.159.0.2;443;79.612;200;TCP/TLS1.2;0.361;
13335;CLOUDFLARENET - Cloudflare;0.630;1561130917;medium.com;;131.159.0.2;443;45.509;200;TCP/TLS1.3;0.346;
13335;CLOUDFLARENET - Cloudflare;0.624;1561130918;yts.lt;;131.159.0.2;443;315.011;200;TCP/TLS1.2;0.341;
13335;CLOUDFLARENET - Cloudflare;0.650;1561130918;yts.lt;;131.159.0.2;443;46.583;200;TCP/TLS1.3;0.436;
13335;CLOUDFLARENET - Cloudflare;0.638;1561130919;sciencedirect.com;;131.159.0.2;443;88.558;301;TCP/TLS1.2;0.368;
13335;CLOUDFLARENET - Cloudflare;0.643;1561130919;sciencedirect.com;;131.159.0.2;443;100.374;301;TCP/TLS1.3;0.427;
13335;CLOUDFLARENET - Cloudflare;0.591;1561130919;canva.com;;131.159.0.2;443;64.041;301;TCP/TLS1.2;0.413;
13335;CLOUDFLARENET - Cloudflare;0.634;1561130919;canva.com;;131.159.0.2;443;46.333;301;TCP/TLS1.3;0.331;
13335;CLOUDFLARENET - Cloudflare;0.743;1561130919;gloyah.net;;131.159.0.2;443;66.472;200;TCP/TLS1.2;0.380;
13335;CLOUDFLARENET - Cloudflare;0.669;1561130920;gloyah.net;;131.159.0.2;443;38.880;200;TCP/TLS1.3;0.408;
13335;CLOUDFLARENET - Cloudflare;0.659;1561130921;thepiratebay.org;;131.159.0.2;443;63.980;200;TCP/TLS1.2;0.368;
13335;CLOUDFLARENET - Cloudflare;0.637;1561130923;thepiratebay.org;;131.159.0.2;443;46.700;200;TCP/TLS1.3;0.446;
13335;CLOUDFLARENET - Cloudflare;0.632;1561130923;elbalad.news;;131.159.0.2;443;66.537;200;TCP/TLS1.2;0.320;
13335;CLOUDFLARENET - Cloudflare;0.627;1561130924;elbalad.news;;131.159.0.2;443;48.524;200;TCP/TLS1.3;1.919;
13335;CLOUDFLARENET - Cloudflare;0.625;1561130924;udemy.com;;131.159.0.2;443;91.499;301;TCP/TLS1.2;0.454;
13335;CLOUDFLARENET - Cloudflare;0.569;1561130924;udemy.com;;131.159.0.2;443;44.646;301;TCP/TLS1.3;0.387;
15169;GOOGLE - Google LLC;0.608;1561130924;google.com.mx;;131.159.0.2;443;74.848;301;TCP/TLS1.2;0.437;
15169;GOOGLE - Google LLC;0.703;1561130924;google.com.mx;;131.159.0.2;443;45.991;301;TCP/TLS1.3;0.387;
15169;GOOGLE - Google LLC;0.680;1561130924;google.com.ar;;131.159.0.2;443;83.985;301;TCP/TLS1.2;0.324;
15169;GOOGLE - Google LLC;0.687;1561130925;google.com.ar;;131.159.0.2;443;45.503;301;TCP/TLS1.3;0.370;
15169;GOOGLE - Google LLC;0.657;1561130925;google.com.br;;131.159.0.2;443;73.298;301;TCP/TLS1.2;0.394;
15169;GOOGLE - Google LLC;0.660;1561130925;google.com.br;;131.159.0.2;443;45.550;301;TCP/TLS1.3;0.337;
15169;GOOGLE - Google LLC;0.689;1561130925;google.de;;131.159.0.2;443;73.131;301;TCP/TLS1.2;0.402;
15169;GOOGLE - Google LLC;0.716;1561130925;google.de;;131.159.0.2;443;45.385;301;TCP/TLS1.3;0.363;
15169;GOOGLE - Google LLC;0.675;1561130925;google.com.tr;;131.159.0.2;443;74.617;301;TCP/TLS1.2;0.405;
15169;GOOGLE - Google LLC;0.688;1561130925;google.com.tr;;131.159.0.2;443;55.970;301;TCP/TLS1.3;0.400;
15169;GOOGLE - Google LLC;0.673;1561130925;google.ru;;131.159.0.2;443;84.568;301;TCP/TLS1.2;0.464;
15169;GOOGLE - Google LLC;0.683;1561130926;google.ru;;131.159.0.2;443;45.665;301;TCP/TLS1.3;0.400;
15169;GOOGLE - Google LLC;0.604;1561130926;blogger.com;;131.159.0.2;443;75.406;301;TCP/TLS1.2;0.398;
15169;GOOGLE - Google LLC;0.651;1561130926;blogger.com;;131.159.0.2;443;45.233;301;TCP/TLS1.3;0.452;
15169;GOOGLE - Google LLC;0.577;1561130926;google.co.uk;;131.159.0.2;443;75.116;301;TCP/TLS1.2;0.401;
15169;GOOGLE - Google LLC;0.631;1561130926;google.co.uk;;131.159.0.2;443;45.069;301;TCP/TLS1.3;0.366;
15169;GOOGLE - Google LLC;0.621;1561130926;google.com.hk;;131.159.0.2;443;76.580;301;TCP/TLS1.2;0.471;
15169;GOOGLE - Google LLC;0.614;1561130926;google.com.hk;;131.159.0.2;443;45.190;301;TCP/TLS1.3;0.297;
15169;GOOGLE - Google LLC;0.590;1561130926;google.fr;;131.159.0.2;443;73.405;301;TCP/TLS1.2;0.377;
15169;GOOGLE - Google LLC;0.600;1561130927;google.fr;;131.159.0.2;443;46.589;301;TCP/TLS1.3;0.380;
32475;SINGLEHOP-LLC - SingleHop LLC;0.535;1561130927;wordpress.org;;131.159.0.2;443;328.822;200;TCP/TLS1.2;0.354;
32475;SINGLEHOP-LLC - SingleHop LLC;0.512;1561130928;wordpress.org;;131.159.0.2;443;224.077;200;TCP/TLS1.3;0.379;
32475;SINGLEHOP-LLC - SingleHop LLC;0.525;1561130928;fontfabric.com;;131.159.0.2;443;193.793;301;TCP/TLS1.2;0.347;
32475;SINGLEHOP-LLC - SingleHop LLC;0.554;1561130928;fontfabric.com;;131.159.0.2;443;74.270;301;TCP/TLS1.3;0.382;
32475;SINGLEHOP-LLC - SingleHop LLC;0.726;1561130928;ajol.info;;131.159.0.2;443;348.136;301;TCP/TLS1.2;0.431;
32475;SINGLEHOP-LLC - SingleHop LLC;0.547;1561130929;ajol.info;;131.159.0.2;443;224.281;301;TCP/TLS1.3;0.352;
32475;SINGLEHOP-LLC - SingleHop LLC;0.432;1561130929;wpthemedetector.com;;131.159.0.2;443;94.826;301;TCP/TLS1.2;0.365;
32475;SINGLEHOP-LLC - SingleHop LLC;0.617;1561130930;wpthemedetector.com;;131.159.0.2;443;77.306;301;TCP/TLS1.3;0.380;
32475;SINGLEHOP-LLC - SingleHop LLC;0.643;1561130930;sqlauthority.com;;131.159.0.2;443;450.028;403;TCP/TLS1.2;0.440;
32475;SINGLEHOP-LLC - SingleHop LLC;0.584;1561130931;sqlauthority.com;;131.159.0.2;443;346.114;403;TCP/TLS1.3;0.336;
32475;SINGLEHOP-LLC - SingleHop LLC;0.605;1561130932;getsling.com;;131.159.0.2;443;347.945;200;TCP/TLS1.2;0.424;
32475;SINGLEHOP-LLC - SingleHop LLC;0.528;1561130933;getsling.com;;131.159.0.2;443;342.186;200;TCP/TLS1.3;0.332;
32475;SINGLEHOP-LLC - SingleHop LLC;0.569;1561130933;bd.com;;131.159.0.2;443;359.085;301;TCP/TLS1.2;0.366;
32475;SINGLEHOP-LLC - SingleHop LLC;0.541;1561130934;bd.com;;131.159.0.2;443;339.255;301;TCP/TLS1.3;0.342;
32475;SINGLEHOP-LLC - SingleHop LLC;0.605;1561130935;webnots.com;;131.159.0.2;443;752.876;301;TCP/TLS1.2;0.349;
32475;SINGLEHOP-LLC - SingleHop LLC;0.618;1561130935;webnots.com;;131.159.0.2;443;343.701;301;TCP/TLS1.3;0.384;
32475;SINGLEHOP-LLC - SingleHop LLC;0.555;1561130936;ewguides.com;;131.159.0.2;443;530.938;200;TCP/TLS1.2;7.371;
32475;SINGLEHOP-LLC - SingleHop LLC;0.600;1561130937;ewguides.com;;131.159.0.2;443;339.583;200;TCP/TLS1.3;0.349;
32475;SINGLEHOP-LLC - SingleHop LLC;0.619;1561130938;websitehostserver.net;;131.159.0.2;443;433.198;403;TCP/TLS1.2;0.370;
32475;SINGLEHOP-LLC - SingleHop LLC;0.753;1561130938;websitehostserver.net;;131.159.0.2;443;227.033;403;TCP/TLS1.3;0.410;
19551;INCAPSULA - Incapsula Inc;0.627;1561130939;kooora.com;;131.159.0.2;443;491.132;301;TCP/TLS1.2;0.379;
19551;INCAPSULA - Incapsula Inc;0.646;1561130939;kooora.com;;131.159.0.2;443;574.054;301;TCP/TLS1.3;0.414;
19551;INCAPSULA - Incapsula Inc;0.641;1561130940;ozon.ru;;131.159.0.2;443;200.844;301;TCP/TLS1.2;0.413;
19551;INCAPSULA - Incapsula Inc;0.571;1561130940;ozon.ru;;131.159.0.2;443;124.254;301;TCP/TLS1.3;0.397;
19551;INCAPSULA - Incapsula Inc;0.555;1561130940;screencast.com;;131.159.0.2;443;348.474;301;TCP/TLS1.2;0.374;
19551;INCAPSULA - Incapsula Inc;0.596;1561130941;screencast.com;;131.159.0.2;443;339.077;301;TCP/TLS1.3;0.371;
19551;INCAPSULA - Incapsula Inc;0.565;1561130941;serasaconsumidor.com.br;;131.159.0.2;443;378.862;301;TCP/TLS1.2;0.381;
19551;INCAPSULA - Incapsula Inc;0.581;1561130942;serasaconsumidor.com.br;;131.159.0.2;443;370.398;301;TCP/TLS1.3;0.412;
19551;INCAPSULA - Incapsula Inc;0.623;1561130942;dezeen.com;;131.159.0.2;443;210.219;301;TCP/TLS1.2;0.398;
19551;INCAPSULA - Incapsula Inc;0.548;1561130942;dezeen.com;;131.159.0.2;443;102.085;301;TCP/TLS1.3;0.352;
19551;INCAPSULA - Incapsula Inc;0.552;1561130943;zocdoc.com;;131.159.0.2;443;393.150;301;TCP/TLS1.2;0.352;
19551;INCAPSULA - Incapsula Inc;0.558;1561130943;zocdoc.com;;131.159.0.2;443;362.965;301;TCP/TLS1.3;0.397;
19551;INCAPSULA - Incapsula Inc;0.565;1561130944;immoweb.be;;131.159.0.2;443;112.230;301;TCP/TLS1.2;0.355;
19551;INCAPSULA - Incapsula Inc;0.539;1561130944;immoweb.be;;131.159.0.2;443;304.156;301;TCP/TLS1.3;0.362;
19551;INCAPSULA - Incapsula Inc;0.548;1561130944;aegeanair.com;;131.159.0.2;443;184.932;301;TCP/TLS1.2;0.350;
19551;INCAPSULA - Incapsula Inc;0.562;1561130944;aegeanair.com;;131.159.0.2;443;101.321;301;TCP/TLS1.3;0.382;
19551;INCAPSULA - Incapsula Inc;0.544;1561130945;powerschool.com;;131.159.0.2;443;390.057;301;TCP/TLS1.2;0.354;
19551;INCAPSULA - Incapsula Inc;0.538;1561130945;powerschool.com;;131.159.0.2;443;375.758;301;TCP/TLS1.3;0.352;
19551;INCAPSULA - Incapsula Inc;0.626;1561130946;bancointer.com.br;;131.159.0.2;443;397.510;301;TCP/TLS1.2;0.384;
19551;INCAPSULA - Incapsula Inc;0.618;1561130946;bancointer.com.br;;131.159.0.2;443;363.146;301;TCP/TLS1.3;0.424;
2635;AUTOMATTIC - Automattic;0.580;1561130947;wordpress.com;;131.159.0.2;443;61.536;200;TCP/TLS1.2;0.337;
2635;AUTOMATTIC - Automattic;0.581;1561130947;wordpress.com;;131.159.0.2;443;44.448;200;TCP/TLS1.3;0.339;
2635;AUTOMATTIC - Automattic;0.608;1561130948;files.wordpress.com;;131.159.0.2;443;69.918;301;TCP/TLS1.2;0.327;
2635;AUTOMATTIC - Automattic;0.506;1561130948;files.wordpress.com;;131.159.0.2;443;36.573;301;TCP/TLS1.3;0.315;
2635;AUTOMATTIC - Automattic;0.420;1561130949;techcrunch.com;;131.159.0.2;443;55.692;200;TCP/TLS1.2;0.301;
2635;AUTOMATTIC - Automattic;0.632;1561130951;techcrunch.com;;131.159.0.2;443;39.144;200;TCP/TLS1.3;0.346;
2635;AUTOMATTIC - Automattic;0.630;1561130951;9to5google.com;;131.159.0.2;443;60.970;200;TCP/TLS1.2;0.337;
2635;AUTOMATTIC - Automattic;0.634;1561130951;9to5google.com;;131.159.0.2;443;40.110;200;TCP/TLS1.3;0.382;
2635;AUTOMATTIC - Automattic;0.535;1561130951;wp.com;;131.159.0.2;443;57.990;301;TCP/TLS1.2;0.362;
2635;AUTOMATTIC - Automattic;0.614;1561130952;wp.com;;131.159.0.2;443;39.015;301;TCP/TLS1.3;0.466;
2635;AUTOMATTIC - Automattic;0.597;1561130953;nypost.com;;131.159.0.2;443;71.987;200;TCP/TLS1.2;0.406;
2635;AUTOMATTIC - Automattic;0.615;1561130955;nypost.com;;131.159.0.2;443;38.847;200;TCP/TLS1.3;0.344;
2635;AUTOMATTIC - Automattic;0.547;1561130955;capgemini.com;;131.159.0.2;443;72.293;301;TCP/TLS1.2;0.497;
2635;AUTOMATTIC - Automattic;0.503;1561130955;capgemini.com;;131.159.0.2;443;45.618;301;TCP/TLS1.3;8.271;
2635;AUTOMATTIC - Automattic;0.484;1561130956;heavy.com;;131.159.0.2;443;71.926;200;TCP/TLS1.2;0.397;
2635;AUTOMATTIC - Automattic;0.566;1561130957;heavy.com;;131.159.0.2;443;38.193;200;TCP/TLS1.3;0.431;
2635;AUTOMATTIC - Automattic;0.672;1561130957;uproxx.com;;131.159.0.2;443;71.179;200;TCP/TLS1.2;0.396;
2635;AUTOMATTIC - Automattic;0.595;1561130958;uproxx.com;;131.159.0.2;443;39.425;200;TCP/TLS1.3;0.330;
2635;AUTOMATTIC - Automattic;0.591;1561130958;thesun.co.uk;;131.159.0.2;443;85.825;301;TCP/TLS1.2;0.469;
2635;AUTOMATTIC - Automattic;0.521;1561130958;thesun.co.uk;;131.159.0.2;443;37.555;301;TCP/TLS1.3;0.318;
30148;SUCURI-SEC - Sucuri;0.474;1561130958;uptvs.com;;131.159.0.2;443;143.855;301;TCP/TLS1.2;0.272;
30148;SUCURI-SEC - Sucuri;0.564;1561130958;uptvs.com;;131.159.0.2;443;80.553;301;TCP/TLS1.3;0.364;
30148;SUCURI-SEC - Sucuri;0.693;1561130959;al-madina.com;;131.159.0.2;443;140.435;200;TCP/TLS1.2;0.422;
