Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
13335;CLOUDFLARENET - Cloudflare;0.605;1561908666;medium.com;;131.159.0.2;443;48.918;200;TCP/TLS1.2;0.384;
13335;CLOUDFLARENET - Cloudflare;0.579;1561908667;medium.com;;131.159.0.2;443;41.669;200;TCP/TLS1.3;0.582;
13335;CLOUDFLARENET - Cloudflare;0.606;1561908668;gloyah.net;;131.159.0.2;443;63.399;200;TCP/TLS1.2;0.563;
13335;CLOUDFLARENET - Cloudflare;0.547;1561908668;gloyah.net;;131.159.0.2;443;37.379;200;TCP/TLS1.3;0.548;
13335;CLOUDFLARENET - Cloudflare;0.540;1561908668;spankbang.com;;131.159.0.2;443;71.085;302;TCP/TLS1.2;0.459;
13335;CLOUDFLARENET - Cloudflare;0.590;1561908669;spankbang.com;;131.159.0.2;443;42.122;302;TCP/TLS1.3;0.517;
13335;CLOUDFLARENET - Cloudflare;0.515;1561908669;mediafire.com;;131.159.0.2;443;551.050;301;TCP/TLS1.2;0.511;
13335;CLOUDFLARENET - Cloudflare;0.520;1561908669;mediafire.com;;131.159.0.2;443;51.301;301;TCP/TLS1.3;0.546;
13335;CLOUDFLARENET - Cloudflare;0.514;1561908669;canva.com;;131.159.0.2;443;115.059;301;TCP/TLS1.2;0.407;
13335;CLOUDFLARENET - Cloudflare;0.497;1561908670;canva.com;;131.159.0.2;443;1048.702;301;TCP/TLS1.3;998.118;
13335;CLOUDFLARENET - Cloudflare;0.589;1561908671;discordapp.com;;131.159.0.2;443;70.424;200;TCP/TLS1.2;8.328;
13335;CLOUDFLARENET - Cloudflare;0.603;1561908671;discordapp.com;;131.159.0.2;443;45.005;200;TCP/TLS1.3;0.529;
13335;CLOUDFLARENET - Cloudflare;0.534;1561908673;thepiratebay.org;;131.159.0.2;443;291.204;200;TCP/TLS1.2;0.539;
13335;CLOUDFLARENET - Cloudflare;0.635;1561908674;thepiratebay.org;;131.159.0.2;443;50.308;502;TCP/TLS1.3;8.130;
13335;CLOUDFLARENET - Cloudflare;0.576;1561908674;chouftv.ma;;131.159.0.2;443;128.639;200;TCP/TLS1.2;0.516;
13335;CLOUDFLARENET - Cloudflare;0.720;1561908675;chouftv.ma;;131.159.0.2;443;49.270;200;TCP/TLS1.3;0.528;
13335;CLOUDFLARENET - Cloudflare;0.517;1561908675;chaturbate.com;;131.159.0.2;443;66.001;200;TCP/TLS1.2;0.394;
13335;CLOUDFLARENET - Cloudflare;0.566;1561908676;chaturbate.com;;131.159.0.2;443;47.852;200;TCP/TLS1.3;0.506;
13335;CLOUDFLARENET - Cloudflare;0.634;1561908679;yts.lt;;131.159.0.2;443;1066.307;200;TCP/TLS1.2;999.259;
13335;CLOUDFLARENET - Cloudflare;0.612;1561908679;yts.lt;;131.159.0.2;443;52.666;200;TCP/TLS1.3;7.774;
15169;GOOGLE - Google LLC;0.655;1561908680;blogspot.com;;131.159.0.2;443;70.757;301;TCP/TLS1.2;0.529;
15169;GOOGLE - Google LLC;0.534;1561908680;blogspot.com;;131.159.0.2;443;52.223;301;TCP/TLS1.3;8.418;
15169;GOOGLE - Google LLC;0.518;1561908680;google.fr;;131.159.0.2;443;74.916;301;TCP/TLS1.2;0.470;
15169;GOOGLE - Google LLC;0.581;1561908680;google.fr;;131.159.0.2;443;52.147;301;TCP/TLS1.3;0.798;
15169;GOOGLE - Google LLC;0.615;1561908680;google.co.in;;131.159.0.2;443;73.056;301;TCP/TLS1.2;0.554;
